URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,DiscountOffercleaned,SizeOption,Ratings,Reviews,standard discount,,                            Myntra Sales Analysis,,,,,
https://www.myntra.com/sweatshirts/hm/hm-men-black-solid-long-sleeved-jersey-top/11468934/buy,11468934,H&M,Topwear,sweatshirts,Men,,799,,,"XS, S, M, L, XL",4.1,499,,,,,,,,
https://www.myntra.com/dresses/vishudh/vishudh-women-mustard-self-design-a-line-dress/14078786/buy,14078786,Vishudh,Indian Wear,dresses,Women,614,1499,59,5900.0%,"S, M, L, XL, XXL",4.2,499,,,,,,,,
https://www.myntra.com/dresses/sangria/sangria-white-floral-printed-fit-and-flare-dress/9371587/buy,9371587,Sangria,Indian Wear,dresses,Women,1199,1999,40,4000.0%,"XS, S, M, L, XL, XXL, 3XL",4.2,499,,,,,,,,
https://www.myntra.com/kurta-sets/ziyaa/ziyaa-women-black-ethnic-motifs-printed-layered-kurta-with-trousers/14507212/buy,14507212,ZIYAA,Indian Wear,kurta-sets,Women,1034,3233,68,6800.0%,"S, M, L, XL, XXL, 3XL",3.6,499,,,,,,,,
https://www.myntra.com/kurta-sets/mokshi/mokshi-women-blue--white-pure-cotton-checked-kurta-with-palazzos--dupatta/13703704/buy,13703704,mokshi,Indian Wear,kurta-sets,Women,1154,3299,65,6500.0%,"S, M, L, XL, XXL",3.8,499,,,,,,,,
https://www.myntra.com/kurta-sets/sangria/sangria-women-burgundy-woven-design-kurta-with-palazzos/8420299/buy,8420299,Sangria,Indian Wear,kurta-sets,Women,2159,5399,60,6000.0%,"XS, S, M, L, XL, XXL, 3XL",4.2,499,,,,,,,,
https://www.myntra.com/shrug/mayra/mayra-women-white-self-design-open-front-shrug/11012468/buy,11012468,Mayra,Western,shrug,Women,,1195,58,5800.0%,"S, M, L, XL",4.2,499,,,,,,,,
https://www.myntra.com/tshirts/all-about-you/all-about-you-women-pink--golden-printed-v-neck-t-shirt/12259246/buy,12259246,all about you,Western,tshirts,Women,,1199,40,4000.0%,"XS, S, M, L, XL, XXL",4.2,499,,,,,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-burgundy-solid-sheath-dress/13842512/buy,13842512,Tokyo Talkies,Western,dresses,Women,,1399,57,5700.0%,"S, M, L, XL",4.4,499,,,,,,,,
https://www.myntra.com/tops/roadster/the-roadster-lifestyle-co-women-mustard-yellow-solid-knitted-top-with-side-stripe/10856420/buy,10856420,Roadster,Western,tops,Women,,1499,60,6000.0%,"XS, S, M, L, XL",4.3,499,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-cotton-t-shirts/17382710/buy,17382710,Roadster,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.2,499,,,,,,,,
https://www.myntra.com/sweatshirts/roadster/roadster-women-green-solid-greenturn-hooded-sweatshirt/12335306/buy,12335306,Roadster,Western,sweatshirts,Women,,1699,65,6500.0%,"XS, S, M, L, XL, XXL",4.2,499,,,,,,,,
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/8962427/buy,8962427,Roadster,Bottom Wear,jeans,Men,769,2199,65,6500.0%,"26, 28, 30, 32, 34, 36",3.6,498,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-navy-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/11274582/buy,11274582,Roadster,Bottom Wear,jeans,Men,719,1799,60,6000.0%,"28, 30, 32, 34, 36",3.8,498,,,,,,,,
https://www.myntra.com/track-pants/herenow/herenow-men-navy-joggers/5395412/buy,5395412,HERE&NOW,Bottom Wear,track-pants,Men,594,1699,65,6500.0%,"S, M, L, XL, XXL",3.9,498,,,,,,,,
https://www.myntra.com/trousers/highlander/highlander-men-off-white--grey-slim-fit-checked-regular-trousers/10004147/buy,10004147,HIGHLANDER,Bottom Wear,trousers,Men,623,1599,61,6100.0%,"30, 32, 34, 36",4,498,,,,,,,,
https://www.myntra.com/trunk/us-polo-assn/us-polo-assn-men-grey-solid-cotton-trunks-i015-031-p1/14191396/buy,14191396,U.S. Polo Assn.,Inner Wear &  Sleep Wear,trunk,Men,,369,,,"S, M, L",4.2,498,,,,,,,,
https://www.myntra.com/tshirts/dexter-by-kook-n-keech/dexter-by-kook-n-keech-men-black-solid-round-neck-pure-cotton-t-shirt/10283351/buy,10283351,Dexter by Kook N Keech,Topwear,tshirts,Men,439,1099,60,6000.0%,"S, M, L, XL, XXL",3.7,498,,,,,,,,
https://www.myntra.com/shirts/herenow/herenow-men-burgundy-casual-shirt/4328866/buy,4328866,HERE&NOW,Topwear,shirts,Men,849,1699,50,5000.0%,"38, 40, 42, 44, 46",4.2,498,,,,,,,,
https://www.myntra.com/kurtas/ishin/ishin-women-red-embroidered-anarkali-kurta/13511632/buy,13511632,Ishin,Indian Wear,kurtas,Women,1999,4999,60,6000.0%,"S, M, L, XL, XXL",4.2,498,,,,,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-blue--white-ethnic-motifs-printed-kurta/14663970/buy,14663970,Anouk,Indian Wear,kurtas,Women,359,899,60,6000.0%,"XS, S, M, L, XL, XXL",4.1,498,,,,,,,,
https://www.myntra.com/bra/clovia/clovia-beige-solid-non-wired-lightly-padded-t-shirt-bra/11773518/buy,11773518,Clovia,Lingerie & Sleep Wear,bra,Women,455,1199,62,6200.0%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C",4.3,498,,,,,,,,
https://www.myntra.com/dresses/sangria/sangria-pink--white-floral-printed-cotton-a-line-dress/13437268/buy,13437268,Sangria,Plus Size,dresses,Women,799,1999,60,6000.0%,"XS, S, M, L, XL, XXL, 3XL",4,498,,,,,,,,
https://www.myntra.com/kurta-sets/sangria/sangria-women-mustard-yellow--black-ethnic-motif-printed-kurta-with-trousers/13437286/buy,13437286,Sangria,Plus Size,kurta-sets,Women,599,1999,70,7000.0%,"XS, S, M, L, XL, XXL, 3XL",4,498,,,,,,,,
https://www.myntra.com/dresses/sangria/sangria-teal-blue-ethnic-motifs-embroidered-ethnic-empire-midi-dress/9369705/buy,9369705,Sangria,Plus Size,dresses,Women,999,2499,60,6000.0%,"XS, S, M, L, XL, XXL, 3XL",4.3,498,,,,,,,,
https://www.myntra.com/shorts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-grey-solid-regular-fit-rapid-dry-running-shorts/8328113/buy,8328113,HRX by Hrithik Roshan,Sports Wear,shorts,Women,849,1699,50,5000.0%,"26, 28, 30, 32, 34, 36",4.4,498,,,,,,,,
https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-women-burgundy-solid-cold-shoulder-crop-fitted-top/5151616/buy,5151616,Veni Vidi Vici,Western,tops,Women,,1170,60,6000.0%,"XS, S, M, L",4.4,498,,,,,,,,
https://www.myntra.com/tops/chemistry/chemistry-green-styled-back-top/11193684/buy,11193684,Chemistry,Western,tops,Women,,1299,800,80000.0%,"XS, S, M, L, XL",4.3,498,,,,,,,,
https://www.myntra.com/dresses/berrylush/berrylush-green-floral-print-maxi-dress/11513186/buy,11513186,Berrylush,Western,dresses,Women,,2600,49,4900.0%,"S, M, L, XL",4.5,498,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/10064471/buy,10064471,Roadster,Bottom Wear,jeans,Men,799,1999,60,6000.0%,"28, 30, 32, 34, 36",3.9,497,,,,,,,,
https://www.myntra.com/kurtas/taavi/taavi-men-maroon-kalamkari-block-printed-straight-sustainable-kurta-with-roll-up-sleeves/10184943/buy,10184943,Taavi,Indian Wear,kurtas,Men,734,2099,65,6500.0%,"S, M, L, XL, XXL",4.1,497,,,,,,,,
https://www.myntra.com/lounge-pants/vimal/vimal-men-pack-of-2-navy-blue--charcoal-grey-solid-lounge-pants/11807558/buy,11807558,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,881,1798,51,5100.0%,"S, M, L, XL, XXL",4,497,,,,,,,,
https://www.myntra.com/lounge-pants/vimal/vimal-men-set-of-2-grey-and-navy-blue-solid-lounge-pants/12708352/buy,12708352,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,881,1798,51,5100.0%,"S, M, L, XL, XXL",4,497,,,,,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-rust-orange-slim-fit-printed-round-neck-pure-cotton-t-shirt/10188589/buy,10188589,WROGN,Topwear,tshirts,Men,599,1199,50,5000.0%,"S, M, L, XL, XXL",4.1,497,,,,,,,,
https://www.myntra.com/briefs/clovia/clovia-women-black-solid-high-rise-maternity-hipster-briefs-pn1368p13/8669773/buy,8669773,Clovia,Lingerie & Sleep Wear,briefs,Women,259,499,48,4800.0%,"M, L, XL, XXL",3.8,497,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-mustard-yellow--green-pack-of-2-printed-round-neck-t-shirts/17383382/buy,17383382,Roadster,Western,tshirts,Women,,1598,50,5000.0%,"L, M, S, XS, XL",4.1,497,,,,,,,,
https://www.myntra.com/jeans/herenow/herenow-men-blue-skinny-fit-mid-rise-mildly-distressed-stretchable-jeans/10405247/buy,10405247,HERE&NOW,Bottom Wear,jeans,Men,899,2999,70,7000.0%,"28, 30, 32, 34, 36",3.8,496,,,,,,,,
https://www.myntra.com/lounge-pants/us-polo-assn/us-polo-assn-men-black-printed-lounge-pants-y9i506-125-rr/10248043/buy,10248043,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,839,1049,20,2000.0%,"S, M, L, XL, XXL",4.3,496,,,,,,,,
https://www.myntra.com/lounge-pants/us-polo-assn/us-polo-assn-men-red-and-black-printed-lounge-pants/11786030/buy,11786030,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,,2198,,,"XXL, XL, M, S, L",4.3,496,,,,,,,,
https://www.myntra.com/shirts/highlander/highlander-men-grey--black-slim-fit-striped-casual-shirt/13842374/buy,13842374,HIGHLANDER,Topwear,shirts,Men,657,1399,53,5300.0%,"39, 40, 42, 44",4.2,496,,,,,,,,
https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-men-navy-blue-solid-hooded-sweatshirt/10136771/buy,10136771,Mast & Harbour,Topwear,sweatshirts,Men,879,2199,60,6000.0%,"S, M, L, XL",4,496,,,,,,,,
https://www.myntra.com/sarees/mitera/mitera-maroon--gold-toned-silk-blend-woven-design-kanjeevaram-saree/11244990/buy,11244990,Mitera,Indian Wear,sarees,Women,999,3999,75,7500.0%,Onesize,3.9,496,,,,,,,,
https://www.myntra.com/kurta-sets/varanga/varanga-women-blue-woven-design-kurta-with-trousers/14069940/buy,14069940,Varanga,Indian Wear,kurta-sets,Women,1149,4599,75,7500.0%,"S, M, L, XL, XXL",4.2,496,,,,,,,,
https://www.myntra.com/kurta-sets/khushal-k/khushal-k-women-green--pink-printed-pure-cotton-kurta-with-palazzos--dupatta/17048604/buy,17048604,Khushal K,Indian Wear,kurta-sets,Women,1589,5299,70,7000.0%,"S, M, L, XL, XXL",4.2,496,,,,,,,,
https://www.myntra.com/tops/her-by-invictus/her-by-invictus-women-black--rust-brown-striped-top/10494132/buy,10494132,her by invictus,Western,tops,Women,,1399,900,90000.0%,"S, M, L, XL, XXL",4.1,496,,,,,,,,
https://www.myntra.com/jeggings/roadster/roadster-women-navy-blue-super-skinny-fit-washed-treggings/11489576/buy,11489576,Roadster,Western,jeggings,Women,,1499,1000,100000.0%,"26, 28, 30, 32, 34, 36",4.4,496,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-pure-cotton-t-shirts/12193678/buy,12193678,Roadster,Western,tshirts,Women,,699,40,4000.0%,"XS, S, M, L, XL",4.3,496,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pink--white-striped-v-neck-t-shirt/2490947/buy,2490947,Mast & Harbour,Western,tshirts,Women,,799,50,5000.0%,"XS, S, M, L, XL",4.3,496,,,,,,,,
https://www.myntra.com/shorts/ether/ether-men-black-solid-regular-fit-regular-shorts/11421902/buy,11421902,ether,Bottom Wear,shorts,Men,849,1699,50,5000.0%,"28, 30, 32, 34, 36",4.4,495,,,,,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-men-grey-melange-melange-track-pant/14703708/buy,14703708,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,559,1399,60,6000.0%,"S, M, L, XL, XXL",4.1,495,,,,,,,,
https://www.myntra.com/kurta-sets/deyann/deyann-men-cream-coloured--maroon-self-design-kurta-with-churidar/6518647/buy,6518647,DEYANN,Indian Wear,kurta-sets,Men,1436,3590,60,6000.0%,"S, M, L, XL, XXL, 3XL",3.9,495,,,,,,,,
https://www.myntra.com/briefs/levis/levis-men-pack-of-2-assorted-pure-cotton-solid-briefs-011/14447770/buy,14447770,Levis,Inner Wear &  Sleep Wear,briefs,Men,,279,,,"S, M, L, XL",4.1,495,,,,,,,,
https://www.myntra.com/tshirts/huetrap/huetrap-men-blue-printed-scoop-neck-t-shirt/7645136/buy,7645136,Huetrap,Topwear,tshirts,Men,479,1199,60,6000.0%,"S, M, L, XL, XXL",4.2,495,,,,,,,,
https://www.myntra.com/kurtas/shae-by-sassafras/shae-by-sassafras-women-black--golden-velvet-finish-zari-yoke-design-straight-kurta/12541948/buy,12541948,Shae by SASSAFRAS,Indian Wear,kurtas,Women,835,1899,56,5600.0%,"XS, S, M, L, XL, XXL",4.1,495,,,,,,,,
https://www.myntra.com/dresses/anubhutee/anubhutee-red--white-bandhani-printed-pure-cotton-angrakha-a-line-dress/13503126/buy,13503126,Anubhutee,Indian Wear,dresses,Women,1199,2999,60,6000.0%,"S, M, L, XL, XXL",4,495,,,,,,,,
https://www.myntra.com/bra/clovia/clovia-women-navy-blue-solid-non-wired-non-padded-t-shirt-bra-br0184p0840c/7823723/buy,7823723,Clovia,Lingerie & Sleep Wear,bra,Women,281,599,53,5300.0%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C, 42B, 42C",4.2,495,,,,,,,,
https://www.myntra.com/palazzos/sangria/sangria-women-black-solid-flared-palazzos/10562074/buy,10562074,Sangria,Plus Size,palazzos,Women,509,1699,70,7000.0%,"26, 28, 30, 32, 34, 36",4,495,,,,,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-withered-rose-solid-tapered-fit-bio-wash-yoga--sustainable-joggers/12167280/buy,12167280,HRX by Hrithik Roshan,Sports Wear,track-pants,Women,679,1699,60,6000.0%,"XS, S, M, L, XL",4.4,495,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-women-blue-solid-casual-shirt/14615076/buy,14615076,Roadster,Western,shirts,Women,,1299,50,5000.0%,"XS, S, M, L, XL",4.3,495,,,,,,,,
https://www.myntra.com/tops/scorpius/scorpious-women-pack-of-two-tops/9339585/buy,9339585,SCORPIUS,Western,tops,Women,,1998,50,5000.0%,"S, M, L, XL",3.6,495,,,,,,,,
https://www.myntra.com/jeans/code-61/code-61-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/11738534/buy,11738534,Code 61,Western,jeans,Women,,1999,700,70000.0%,"28, 30, 32, 34, 36",4.2,495,,,,,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-navy-blue-striped-mandarin-collar-pure-cotton-t-shirt/10144367/buy,10144367,Roadster,Western,tshirts,Women,,699,60,6000.0%,"XS, S, M, L, XL",3.5,495,,,,,,,,
https://www.myntra.com/sweatshirts/roadster/roadster-women-rust-orange-solid-hooded-sweatshirt/11991108/buy,11991108,Roadster,Western,sweatshirts,Women,,999,65,6500.0%,"XS, S, M, L, XL",4.3,495,,,,,,,,
https://www.myntra.com/trunk/xyxx/xyxx-men-pack-of-3-solid-ultra-soft-antimicrobial-micro-modal-trunks-xytrnk3pckn509/13682892/buy,13682892,XYXX,Inner Wear &  Sleep Wear,trunk,Men,729,807,78,7800.0%,"S, M, L, XL, XXL",4.2,494,,,,,,,,
https://www.myntra.com/sweatshirts/quechua-by-decathlon/quechua-by-decathlon-men-black-solid-mountain-walking-sweatshirt/12941942/buy,12941942,Quechua By Decathlon,Sports Wear,sweatshirts,Men,,799,,,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,494,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-grey--pink-regular-fit-checked-casual-shirt/11326740/buy,11326740,Roadster,Topwear,shirts,Men,849,1699,50,5000.0%,"38, 40, 42, 44",4.3,494,,,,,,,,
https://www.myntra.com/shirts/herenow/herenow-men-maroon--white-regular-fit-striped-casual-shirt/11692210/buy,11692210,HERE&NOW,Topwear,shirts,Men,999,1999,50,5000.0%,"38, 40, 42, 44, 46",4.2,494,,,,,,,,
https://www.myntra.com/shirts/wrogn/wrogn-men-navy--maroon-slim-fit-checked-casual-shirt/1823135/buy,1823135,WROGN,Topwear,shirts,Men,1299,2599,50,5000.0%,"39, 40, 42, 44, 46",4.2,494,,,,,,,,
https://www.myntra.com/tshirts/ether/ether-men-white--maroon-striped-round-neck-t-shirt/11752182/buy,11752182,ether,Topwear,tshirts,Men,314,699,55,5500.0%,"XS, S, M, L, XL, XXL",4.3,494,,,,,,,,
https://www.myntra.com/tunics/vishudh/vishudh-women-black--off-white-checked-tunics/13191588/buy,13191588,Vishudh,Indian Wear,tunics,Women,430,1049,59,5900.0%,"S, M, L, XL",4.1,494,,,,,,,,
https://www.myntra.com/kurtas/vishudh/vishudh-women-yellow-bandhani-printed-keyhole-neck-kurta/14370138/buy,14370138,Vishudh,Indian Wear,kurtas,Women,487,1249,61,6100.0%,"S, M, L, XL, XXL",3.8,494,,,,,,,,
https://www.myntra.com/kurta-sets/anouk/anouk-women-grey--black-printed-pure-cotton-top-with-palazzos/13237968/buy,13237968,Anouk,Indian Wear,kurta-sets,Women,809,1799,55,5500.0%,"XS, S, M, L, XL, XXL",4,494,,,,,,,,
https://www.myntra.com/night-suits/claura/claura-women-maroon-night-suit/8212009/buy,8212009,Claura,Lingerie & Sleep Wear,night-suits,Women,949,1899,50,5000.0%,"S, M, L, XL",4.1,494,,,,,,,,
https://www.myntra.com/dresses/ether/ether-women-black-solid-t-shirt-dress/11466132/buy,11466132,ether,Western,dresses,Women,,1499,50,5000.0%,"S, M, L, XL",4.3,494,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-t-shirts/17525206/buy,17525206,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"L, M, S, XS, XL",4.4,494,,,,,,,,
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-women-blue-skinny-fit-mid-rise-clean-look-stretchable-cropped-jeans/9205403/buy,9205403,Roadster,Western,jeans,Women,,1699,45,4500.0%,"26, 28, 30, 32, 34, 36",4.1,494,,,,,,,,
https://www.myntra.com/tops/chemistry/chemistry-peach-coloured-self-design-top/2426461/buy,2426461,Chemistry,Western,tops,Women,,1699,70,7000.0%,"XS, S, M, L, XL",4.1,494,,,,,,,,
https://www.myntra.com/tops/scorpius/scorpious-women-pack-of-shrug--top/9338217/buy,9338217,SCORPIUS,Western,tops,Women,,1898,50,5000.0%,"S, M, L, XL",3.6,494,,,,,,,,
https://www.myntra.com/tops/roadster/roadster-olive-green-checked-pure-cotton-sustainable-top/7206980/buy,7206980,Roadster,Western,tops,Women,,1999,55,5500.0%,"XS, S, M, L, XL",4.1,494,,,,,,,,
https://www.myntra.com/sweatshirts/hm/hm-women-black-sweatshirt/15198584/buy,15198584,H&M,Western,sweatshirts,Women,,799,,,"XXS, XS, S, M, L, XL",4.5,494,,,,,,,,
https://www.myntra.com/jeans/moda-rapido/moda-rapido-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/2304347/buy,2304347,Moda Rapido,Bottom Wear,jeans,Men,919,2299,60,6000.0%,"28, 30, 32, 34, 36, 38",3.8,493,,,,,,,,
https://www.myntra.com/kurtas/anouk/anouk-men-blue-solid-straight-kurta/12135192/buy,12135192,Anouk,Indian Wear,kurtas,Men,689,2299,70,7000.0%,"S, M, L, XL, XXL",4.5,493,,,,,,,,
https://www.myntra.com/tshirts/bewakoof/bewakoof-men-turquoise-blue-solid-round-neck-pure-cotton-t-shirt/13819040/buy,13819040,Bewakoof,Topwear,tshirts,Men,464,499,35,3500.0%,"S, M, L, XL, XXL, 3XL",4.2,493,,,,,,,,
https://www.myntra.com/kurtas/stylum/stylum-women-burgundy-ethnic-motifs-printed-anarkali-kurta/15570020/buy,15570020,Stylum,Indian Wear,kurtas,Women,692,2099,67,6700.0%,"S, M, L, XL, XXL",4.4,493,,,,,,,,
https://www.myntra.com/leggings/go-colors/go-colors-women-grey-solid-ankle-length-leggings/8756547/buy,8756547,Go Colors,Indian Wear,leggings,Women,,599,,,"S, M, L, XL",4.5,493,,,,,,,,
https://www.myntra.com/bra/friskers/friskers-blue-printed-underwired-heavily-padded-push-up-bra-o-691-05-40c/7575242/buy,7575242,Friskers,Lingerie & Sleep Wear,bra,Women,575,899,36,3600.0%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",3.7,493,,,,,,,,
https://www.myntra.com/kurtas/sangria/sangria-women-yellow--pink-printed-straight-kurta/10561344/buy,10561344,Sangria,Plus Size,kurtas,Women,439,1099,60,6000.0%,"XS, S, M, L, XL, XXL, 3XL",3.9,493,,,,,,,,
https://www.myntra.com/tops/sztori/sztori-plus-size-green-top/7030741/buy,7030741,Sztori,Plus Size,tops,Women,714,1299,45,4500.0%,"L, XL, XXL, 3XL, 4XL, 5XL, 6XL",4.3,493,,,,,,,,
https://www.myntra.com/track-pants/harvard/harvard-women-black-solid-cropped-joggers/12374410/buy,12374410,Harvard,Western,track-pants,Women,,1599,60,6000.0%,"S, M, L, XL",4.2,493,,,,,,,,
https://www.myntra.com/tops/marie-claire/marie-claire-red-square-neck-smocked-top/11550408/buy,11550408,Marie Claire,Western,tops,Women,,1599,56,5600.0%,"XS, S, M, L, XL",4.2,493,,,,,,,,
https://www.myntra.com/dresses/berrylush/berrylush-yellow-floral-crepe-ditsy-floral-printed-wrap-dress/14327572/buy,14327572,Berrylush,Western,dresses,Women,,1899,57,5700.0%,"S, M, L, XL",4,493,,,,,,,,
https://www.myntra.com/dresses/la-zoire/la-zoire-women-black-solid-maxi-dress/2337100/buy,2337100,La Zoire,Western,dresses,Women,,2599,66,6600.0%,"S, M, L, XL",4.1,493,,,,,,,,
https://www.myntra.com/shorts/tokyo-talkies/tokyo-talkies-women-grey-mid-rise-regular-shorts/14695606/buy,14695606,Tokyo Talkies,Western,shorts,Women,,699,53,5300.0%,"26, 28, 30, 32",4.5,493,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-white-printed-round-neck-t-shirt/7140526/buy,7140526,Mast & Harbour,Western,tshirts,Women,,799,300,30000.0%,"XS, S, M, L, XL",4,493,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-t-shirts/2353142/buy,2353142,Roadster,Western,tshirts,Women,,999,60,6000.0%,"XS, S, M, L, XL",4.2,493,,,,,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-medieval-blue-solid-regular-fit-rapid-dry-training-joggers/12404238/buy,12404238,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,,1899,,,"S, M, L, XL, XXL",3.9,492,,,,,,,,
https://www.myntra.com/jeans/wrogn/wrogn-men-grey-slim-fit-mid-rise-clean-look-stretchable-jeans/11359016/buy,11359016,WROGN,Bottom Wear,jeans,Men,1619,2699,40,4000.0%,"28, 30, 32, 34, 36, 38",4,492,,,,,,,,
https://www.myntra.com/track-pants/harvard/harvard-men-grey-melange-straight-fit-solid-joggers-with-printed-detail/11109652/buy,11109652,Harvard,Bottom Wear,track-pants,Men,629,1399,55,5500.0%,"S, M, L, XL, XXL",4,492,,,,,,,,
https://www.myntra.com/socks/mast--harbour/mast--harbour-men-set-of-2-grey-melange-above-ankle-length-socks/1422480/buy,1422480,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,224,299,25,2500.0%,Onesize,4.3,492,,,,,,,,
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-olive-green--black-regular-fit-checked-sustainable-casual-shirt/10398419/buy,10398419,Roadster,Topwear,shirts,Men,674,1499,55,5500.0%,"38, 40, 42, 44",4.4,492,,,,,,,,
https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-blue-off--white-checked-pure-cotton-casual-shirt/9869597/buy,9869597,Mast & Harbour,Topwear,shirts,Men,879,2199,60,6000.0%,"38, 40, 42, 44",4,492,,,,,,,,
https://www.myntra.com/kurta-sets/indo-era/indo-era-women-beige--navy-blue-yoke-design-kurta-set-with-dupatta/11905786/buy,11905786,Indo Era,Indian Wear,kurta-sets,Women,1374,2499,45,4500.0%,"XS, S, M, L, XL, XXL",4.4,492,,,,,,,,
https://www.myntra.com/kurta-sets/indo-era/indo-era-women-black--golden-ethnic-motifs-yoke-design-kurta-with-palazzos--with-dupatta/14323728/buy,14323728,Indo Era,Indian Wear,kurta-sets,Women,1279,3999,68,6800.0%,"XS, S, M, L, XL, XXL",4.4,492,,,,,,,,
https://www.myntra.com/bra/zelocity-by-zivame/zelocity-by-zivame-rose-solid-non-wired-lightly-padded-sports-bra-zc4220fashpurpl/9791069/buy,9791069,Zelocity by Zivame,Lingerie & Sleep Wear,bra,Women,1197,1995,40,4000.0%,"32B, 32C, 32D, 34B, 34C, 34D, 34DD, 34E, 36B, 36C, 36D, 36DD, 38B, 38C, 38D",4.4,492,,,,,,,,
https://www.myntra.com/jeans/herenow/herenow-women-blue-flared-mid-rise-clean-look-stretchable-jeans/10166763/buy,10166763,HERE&NOW,Plus Size,jeans,Women,899,1999,55,5500.0%,"26, 28, 30, 32, 34, 36, 38, 40",3.4,492,,,,,,,,
https://www.myntra.com/tops/cation/cation-women-multicoloured-printed-top/1911757/buy,1911757,Cation,Western,tops,Women,,1199,45,4500.0%,"S, M, L, XL",3.7,492,,,,,,,,
https://www.myntra.com/shirts/tokyo-talkies/tokyo-talkies-women-black--white-regular-fit-striped-casual-shirt/12054678/buy,12054678,Tokyo Talkies,Western,shirts,Women,,1399,47,4700.0%,"S, M, L, XL",4.3,492,,,,,,,,
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-white-solid-peplum-top/10051315/buy,10051315,Tokyo Talkies,Western,tops,Women,,1499,47,4700.0%,"S, M, L, XL",4.3,492,,,,,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-t-shirts/17477802/buy,17477802,DressBerry,Western,tshirts,Women,,1598,60,6000.0%,"XS, S, M, L, XL",4.3,492,,,,,,,,
https://www.myntra.com/shrug/cation/cation-black-printed-open-front-shrug/6750252/buy,6750252,Cation,Western,shrug,Women,,1699,47,4700.0%,"S, M, L, XL",4.1,492,,,,,,,,
https://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-clean-look-cropped-stretchable-jeans/10365199/buy,10365199,DressBerry,Western,jeans,Women,,1699,55,5500.0%,"26, 28, 30, 32, 34, 36",4.2,492,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-red-solid-round-neck-t-shirt/11296146/buy,11296146,Roadster,Western,tshirts,Women,,899,55,5500.0%,"XS, S, M, L, XL",3.8,492,,,,,,,,
